,Datetime,Open,Close,High,Low,Volume,Gain%,1_day,3_day,5_day,10_day,20_day,30_day,1,5,10,20,30
0,2020-07-02 00:46:40,50.06,69.41,70.8,49.02,18371874,38.653615661206544,81.19,68.51,84.66,85.89,58.18,63.22,16.971617922489557,21.970897565192338,23.74297651635212,-16.179224895548188,-8.918023339576427
1,2020-07-06 00:46:40,73.3935,81.19,96.51,73.11,13467931,10.622875322746555,78.79,77.01,78.5,84.24,56.86,61.48,-2.9560290676191547,-3.313215913289811,3.7566202734326857,-29.966744672989282,-24.276388717822396
2,2020-07-07 00:46:40,83.8,78.79,89.38,75.0,4602812,-5.978520286396171,68.51,84.66,76.14,80.85,61.14,61.79,-13.047341033126031,-3.363370986165764,2.6145449930194036,-22.401319964462502,-21.576342175402978
3,2020-07-08 00:46:40,79.0,68.51,79.39,68.06,3499175,-13.278481012658222,77.01,78.5,74.17,78.5,64.48,61.7,12.406947890818858,8.261567654357023,14.581812874032979,-5.882352941176472,-9.940154721938406
4,2020-07-09 00:46:40,73.97,77.01,79.91,69.03,4178671,4.109774232797089,84.66,76.14,79.29,82.16,68.7,59.86,9.933774834437074,2.960654460459682,6.687443189196197,-10.79080638878068,-22.269835086352426
5,2020-07-10 00:46:40,78.01,84.66,89.5,78.0,3731612,8.524548134854495,78.5,74.17,85.89,77.97,66.84,60.2,-7.276163477439165,1.4528703047484102,-7.902197023387666,-21.04890148830616,-28.892038743208122
6,2020-07-13 00:46:40,89.0,78.5,95.5,77.91,2653491,-11.797752808988765,76.14,79.29,84.24,73.0,67.41,66.0,-3.0063694267515917,7.3121019108280185,-7.006369426751593,-14.127388535031852,-15.92356687898089
7,2020-07-14 00:46:40,80.42,76.14,82.86,70.85,2089344,-5.3220591892564055,74.17,85.89,80.85,66.43,62.75,61.01,-2.5873391121618057,6.185973207249795,-12.75282374573154,-17.58602574205411,-19.87128972944576
8,2020-07-15 00:46:40,80.85,74.17,81.0,72.5,1393197,-8.262213976499682,79.29,84.24,78.5,69.05,60.67,61.13,6.903060536605102,5.837939867871104,-6.903060536605102,-18.20142914925172,-17.581232304166104
9,2020-07-16 00:46:40,72.25,79.29,80.75,72.03,1450730,9.74394463667821,85.89,80.85,82.16,65.1,59.26,58.39,8.323874385168361,3.6196241644595664,-17.896329928112007,-25.261697565897347,-26.358935553033174
10,2020-07-17 00:46:40,78.0,85.89,88.0,76.14,2048988,10.115384615384617,84.24,78.5,77.97,58.18,63.22,58.18,-1.9210618232623191,-9.2210967516591,-32.26219583187798,-26.394225171731282,-32.26219583187798
11,2020-07-20 00:46:40,86.34,84.24,87.0,82.0,952853,-2.4322446143155063,80.85,82.16,73.0,56.86,61.48,58.7,-4.024216524216525,-13.34283000949667,-32.502374169040834,-27.018043684710353,-30.318138651471976
12,2020-07-21 00:46:40,84.68,80.85,85.2,80.545,511731,-4.522909777987732,78.5,77.97,66.43,61.14,61.79,56.19,-2.906617192331471,-17.835497835497822,-24.378478664192944,-23.574520717377855,-30.500927643784788
13,2020-07-22 00:46:40,80.17,78.5,81.9,77.0,626259,-2.083073468878635,82.16,73.0,69.05,64.48,61.7,54.7,4.662420382165601,-12.038216560509559,-17.859872611464965,-21.401273885350314,-30.318471337579616
14,2020-07-23 00:46:40,78.95,82.16,86.8899,78.61,1664554,4.065864471184286,77.97,66.43,65.1,68.7,59.86,50.83,-5.099805258033103,-20.764362220058427,-16.38266796494644,-27.14216163583252,-38.13291139240506
15,2020-07-24 00:46:40,78.8,77.97,82.755,75.5,1167532,-1.0532994923857846,73.0,69.05,58.18,66.84,60.2,47.27,-6.374246505066051,-25.381557009106064,-14.274721046556364,-22.79081698089008,-39.3741182506092
16,2020-07-27 00:46:40,74.94,73.0,75.8996,71.05,2084060,-2.588737656792097,66.43,65.1,56.86,67.41,66.0,47.18,-8.999999999999991,-22.10958904109589,-7.657534246575347,-9.58904109589041,-35.369863013698634
17,2020-07-28 00:46:40,72.42,66.43,73.5,66.39,1492708,-8.271195802264561,69.05,58.18,61.14,62.75,61.01,50.18,3.9440012042751618,-7.963269607105232,-5.539665813638426,-8.158964323347897,-24.46183953033269
18,2020-07-29 00:46:40,68.16,69.05,70.5,66.81,975693,1.3057511737089211,65.1,56.86,64.48,60.67,61.13,52.4,-5.720492396813907,-6.61839246922519,-12.136133236784932,-11.46994931209268,-24.11296162201303
19,2020-07-30 00:46:40,67.81,65.1,68.5399,65.0,852695,-3.996460699011957,58.18,61.14,68.7,59.26,58.39,50.12,-10.629800307219654,5.529953917050705,-8.97081413210445,-10.307219662058364,-23.01075268817204
20,2020-07-31 00:46:40,67.15,58.18,67.47,57.52,1884678,-13.35815338793746,56.86,64.48,66.84,63.22,58.18,48.71,-2.268820900653146,14.884840151254734,8.662770711584736,0.0,-16.2770711584737
21,2020-08-03 00:46:40,59.71,56.86,61.18,56.7,1615313,-4.773069837548151,61.14,68.7,67.41,61.48,58.7,47.15,7.5272599366866,18.554344002813924,8.125219838199081,3.23601829053817,-17.07703130495955
22,2020-08-04 00:46:40,57.0,61.14,62.39,57.0,1495653,7.263157894736843,64.48,66.84,62.75,61.79,56.19,48.65,5.462872096826961,2.6333006215243695,1.0631337912986565,-8.09617271835133,-20.42852469741577
23,2020-08-05 00:46:40,61.77,64.48,64.95,59.27,1136577,4.387242998219201,68.7,67.41,60.67,61.7,54.7,51.88,6.544665012406946,-5.908808933002485,-4.311414392059556,-15.167493796526054,-19.540942928039705
24,2020-08-06 00:46:40,65.68,68.7,69.88,64.6,1154199,4.59805115712545,66.84,62.75,59.26,59.86,50.83,55.24,-2.7074235807860254,-13.740902474526937,-12.867540029112087,-26.011644832605533,-19.592430858806406
25,2020-08-07 00:46:40,68.57,66.84,69.024,65.57,656975,-2.52296922852558,67.41,60.67,63.22,60.2,47.27,52.93,0.8527827648114797,-5.415918611609821,-9.934171154997008,-29.278874925194494,-20.810891681627773
26,2020-08-10 00:46:40,67.91,67.41,68.76,63.59,890944,-0.7362685907819173,62.75,59.26,61.48,66.0,47.18,54.07,-6.912920931612515,-8.79691440439104,-2.091677792612367,-30.010384215991692,-19.789348761311373
